Developer,Latitude,Longitude,Place Name,Address
Tokyo RPG Factory,35.6967983,139.7085736,株式会社Tokyo RPG Factory,"6 Chome-27-30 Shinjuku, Shinjuku City, Tokyo 160-0022, Japan"
Victor Interactive,51.2140937,6.7740656,victormedia Multimediaproduktionen,"Fürstenwall 120, 40217 Düsseldorf, Deutschland"
SpiderMonk,48.3411775,10.8853247,Ninja Parkour Augsburg Spidamonk Indoor,"Bergiusstraße 5, 86199 Augsburg, Deutschland"
Cyclone Studios,48.8316996,2.346328,Cyclone le studio,"16 Rue Vulpian, 75013 Paris, Frankreich"
Game Design Sweden AB,59.309613,18.0726991,iongamedesign,"Allhelgonagatan 5, 118 58 Stockholm, Schweden"
GRC,51.2753101,6.769008299999999,GBTEC GRC Deutschland GmbH,"Peter-Müller-Straße 3, 40468 Düsseldorf, Deutschland"
Awesome Productions,19.3079484,-81.38399749999999,Awesome Productions,"Suite 102, Bay Town Plaza, West Bay Road, KY1-1011, Kaimaninseln"
Awesome Play Ltd.,50.9343623,6.9371977,PlayMassive GmbH,"Lindenstraße 20, 50674 Köln, Deutschland"
XS Games,40.7505,-73.9934,XS Games,"""Headquarters: Zentrale: New York City, New York, USA"""
CUBETYPE,11.1554194,77.37253780000002,J-Cube Type Office,"594F+526, Unnamed Road, Thottathu Palayam, Tiruppur, Tamil Nadu 641666, Indien"
Polykid,30.3255514,78.0020952,The Poly Kids Vasant Vihar,"122, opp. Laxmi Sweets, Phase II, Vasant Vihar, Dehradun, Uttarakhand 248001, Indien"
Happinet,35.6762,139.6503,Happinet,"""Headquarters: Zentrale: Tokio, Japan"""
1st Playable,42.7323148,-73.69017029999999,1st Playable Productions,"297 River St, Troy, NY 12180, Vereinigte Staaten"
MuuMuu,21.2792524,-157.8285866,Muumuu Mall,"2250 Kalākaua Ave #209, Honolulu, HI 96815, Vereinigte Staaten"
SKONEC Entertainment,37.5098938,127.0435784,(주)스코넥엔터테인먼트,"577 Seolleung-ro, Yeoksam-dong, Gangnam District, Seoul, Südkorea"
Maximum Games,52.3322507,-0.0611928,Maximum Games,"St. Ives PE27 5JL, Vereinigtes Königreich"
ZeptoLab,55.8033543,37.4909633,ZeptoLab,"1-Y Volokolamskiy Proyezd, 10, стр. 10, Moscow, Russland, 123060"
Infinite Ventures,50.9324835,6.9389669,Property Ventures GmbH,"Beethovenstrasse 5 - 13, Beethovenstraße 5 - 13, 50674 Köln, Deutschland"
Vertex,50.93034919999999,6.700791,Vertex GmbH,"Haus 15, Zum Frenser Feld 1, 50127 Bergheim, Deutschland"
Independent Arts,51.6868855,7.8111443,Independent Arts Software GmbH,"Münsterstraße 5, 59065 Hamm, Deutschland"
Atelier-Sai,52.3822623,4.9218781,SAI,"Gedempt Hamerkanaal 135, 1021 KP Amsterdam, Niederlande"
Aspyr Media,30.2796734,-97.8227419,Aspyr,"1250 S Capital of Texas Hwy, Austin, TX 78746, Vereinigte Staaten"
Idol FX,51.5162529,-0.0809449,İDOL FX,"Heron Tower, 110 Bishopsgate, London EC2N 4AY, Vereinigtes Königreich"
David Szymanski,41.6337202,-83.4829998,"David Szymanski, MD","1050 Isaac Streets Dr #112, Oregon, OH 43616, Vereinigte Staaten"
FuRyu Corporation,35.6538943,139.7046267,FURYU Corporation,"Japan, 〒150-0032 Tokyo, Shibuya City, Uguisudanicho, 2−3 ＣＯＭＳビル 2F"
Granzella,39.1559848,-122.1484483,Granzella's Restaurant,"451 6th St, Williams, CA 95987, Vereinigte Staaten"
Box Clever Interactive,50.9437933,6.944392400000001,Cleverbon,"Christophstraße 15-17, 50670 Köln, Deutschland"
Attractive Games,50.9462866,6.944944500000001,Mister Attractive,"Hansaring 19, 50670 Köln, Deutschland"
Sparkworkz,51.754604,5.527425000000001,SparkedWorks,"Nelson Mandelaboulevard 26-28, 5342CZ Oss, Niederlande"
Doublesix,51.2362,-0.5704,Doublesix,"""Headquarters: Zentrale: Guildford, Vereinigtes Königreich"""
Key Game,46.5256398,6.629444899999999,The KEY - Escape Game,"Ave Alexandre-Vinet 25, 1004 Lausanne, Schweiz"
Creative Office,50.936963,6.8986642,Creative Studio Copy Shop Köln,"Aachener Str. 525, 50933 Köln, Deutschland"
Global Star Software,43.589,-79.6441,Global Star Software,"""Headquarters: Zentrale: Mississauga, Ontario, Kanada (heute Teil von Take-Two Interactive)"""
iWin,53.7951121,16.5195334,Iwin,"78-451 Iwin, Polen"
Millennium Interactive,50.0943805,19.937803,Millenium Studio - Interactive Agency,"Białoprądnicka 10/19, 31-221 Kraków, Polen"
"""YGGDRAZIL GROUP CO.,LTD""",13.7721137,100.6083449,"YGGDRAZIL Group Public Co.,Ltd. (Head Office)","348 Lat Phrao 94 Alley, Phlabphla, Wang Thonglang, Bangkok 10310, Thailand"
Witch Craft,50.9421583,6.9383726,Witchlandia,"Bismarckstraße 15, 50672 Köln, Deutschland"
Synetic,52.38864719999999,4.6373396,Synetic - Fullservice Digital Agency,"Kennemerplein 2, 2011 MJ Haarlem, Niederlande"
Edia Corporation,52.3602544,4.7845476,EDIA B.V.,"Box, Keurenplein 41, E0445, 1069 CD Amsterdam, Niederlande"
Epicenter Interactive,52.17734309999999,5.410346800000001,Epicenter,"Printerweg 36, 3821 AD Amersfoort, Niederlande"
HuneX,35.6762,139.6503,HuneX,"""Headquarters: Zentrale: Tokio, Japan"""
Athena,35.6762,139.6503,Athena,"""Headquarters: Zentrale: Tokio, Japan (ehemaliges Studio)"""
ARIA,48.8093933,9.1800668,Aria Ristorante Enoteca,"Stresemannstraße 87, 70191 Stuttgart, Deutschland"
Overplay,37.1541746,26.8555759,Overplay sporting store,"Agia Marina 854 00, Griechenland"
DreamXCreate,50.96021709999999,6.959507899999999,Dreamedix,"Schneider-Clauss-Straße 12, 50733 Köln, Deutschland"
Amanodai,11.7091034,109.197624,Amanoi,"Vinh Hy village Vinh, Hai commune, Ninh Hải, Ninh Thuận, Vietnam"
MediaWorks,35.6762,139.6503,MediaWorks,"""Headquarters: Zentrale: Tokio, Japan (heute Teil von Kadokawa)"""
Gammick Entertainment,41.4040031,2.1630606,Gammick Entertainment S L,"Pg. de St. Joan, 197, Gràcia, 08037 Barcelona, Spanien"
Fortyfive,51.5791445,7.0529259,Sneaker Fortyfive,"Hochstraße 30, 45894 Gelsenkirchen, Deutschland"
Mothership Entertainment,30.2672,-97.7431,Mothership Entertainment,"""Headquarters: Zentrale: Austin, Texas, USA"""
Key,34.6937,135.5023,Key,"""Headquarters: Zentrale: Osaka, Japan"""
I'Max,35.6762,139.6503,I'Max,"""Headquarters: Zentrale: Tokio, Japan (ehemaliges Studio)"""
Ludosity AB,58.3944378,13.8612276,Ludosity,"Kaplansgatan 16F, 541 32 Skövde, Schweden"
Monte Cristo Multimedia,50.5563619,7.213114300000001,Monte Christo mobile e.K. Zeljko Kondic (Inh.),"Moselstraße 71, 53489 Sinzig, Deutschland"
Laminar Research,34.0130387,-80.9763208,Laminar Research,"5001 Radcliffe Rd, Columbia, SC 29206, Vereinigte Staaten"
Guillemot Inc,45.5261138,-73.6123151,Guillemot R&D Inc,"6300 Av du Parc Suite 440, Montréal, QC H2V 4H8, Kanada"
Probe Entertainment Ltd.,55.1543875,-1.541848,Probe Industries Ltd,"9, Sleekburn Business Centre, West Sleekburn, Bedlington NE22 7DD, Vereinigtes Königreich"
Sproing,41.9223036,-87.6485146,Sproing Fitness,"2215 N Halsted St, Chicago, IL 60614, Vereinigte Staaten"
Sarbakan,46.8162807,-71.21836859999999,Sarbakan,"830 Rue Saint-Joseph E #202, Québec, QC G1K 3C9, Kanada"
Brainbox Games,18.4813868,73.90312109999999,Brainbox Games,"Shop no 106, 1st floor, B Wing, One Place Mall, Wanvadi, Salunke Vihar Rd, near La Pinoz pizza, Wanowrie, Pune, Maharashtra 411040, Indien"
Nikitova Games,41.8859937,-87.63201269999999,Nikitova LLC,"203 Ogilvie/Union, IL - Lasalle/Clark, IL Suite 2100, Chicago, IL 60601, Vereinigte Staaten"
Mystic Software,33.6051589,-117.6995747,Mystic Software,"24592 Christina Ct, Laguna Hills, CA 92653, Vereinigte Staaten"
EA Japan Studio,35.6762,139.6503,EA Japan Studio,"""Headquarters: Zentrale: Tokio, Japan (ehemaliges Studio von Electronic Arts)"""
Team6 Game Studio,52.9948147,6.5585838,Team6 Game Studios BV,"Weiersstraat 1, 9401 ET Assen, Niederlande"
Fusionsphere Systems / Animation Arts,50.6359989,3.0259703,SPHERE VIRTUELLE • Studio de production 3D • Images fixes • Animations • Design numérique,"8 Av. de Bretagne, 59000 Lille, Frankreich"
Firehazard Studio,50.9249357,7.2452922,Firecrest-Studio,"Dahlhauser Str. 12, 53797 Lohmar, Deutschland"
WhiteBear Studios,51.5046831,-0.0950676,White Bear Studio,"57 Southwark St, London SE1 1RU, Vereinigtes Königreich"
Shoeisha,35.689607,139.721251,"Shoeisha Co., Ltd.","5 Funamachi, Shinjuku City, Tokyo 160-0006, Japan"
Shogakukan Production,35.173345,136.906801,(Ltd.) Shogakukan-Shueisha Productions,"3-chōme-5 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan"
"""Quicksilver Software, Inc.""",33.6887669,-117.8660471,"Quicksilver Software, Inc.","18218 E McDurmott, Irvine, CA 92614, Vereinigte Staaten"
Mikoishi,1.278487,103.841681,Mikoishi Asia Pacific,"89 Neil Rd, Singapur 088849"
Headfirst Productions,51.0320978,3.7153308,Head First Motion Productions GCV,"Congreslaan 6, 9000 Gent, Belgien"
Team Land Ho!,50.7549907,7.923485500000001,Land-Motorsport GmbH,"Hauptstraße 2a, 57520 Niederdreisbach, Deutschland"
Conspiracy Entertainment Corporation,33.809723,-118.106506,Conspiracy Entertainment Hldgs,"6444 E Spring St # 170, Long Beach, CA 90815, Vereinigte Staaten"
Pendulo Studio,40.38674410000001,-3.6932804,Péndulo Studios S.L.,"C. Jesús Goldero, 6, Primero, 28045, Arganzuela, 28045 Madrid, Spanien"
"""Chunsoft Co., Ltd.""",35.6712845,139.739314,"Spike Chunsoft Co., Ltd.","Akasaka Tameike Tower, 2 Chome-17-7 Akasaka, Minato City, Tokyo 107-0052, Japan"
Circus,35.6762,139.6503,Circus,"""Headquarters: Zentrale: Tokio, Japan"""
Synapse Software,37.8869,-122.2977,Synapse Software,"""Headquarters: Zentrale: Albany, Kalifornien, USA (ehemaliges Studio)"""
Distinctive Developments Ltd,52.651726,-0.4824598,Distinctive Developments Ltd,"14 All Saints' St, Stamford PE9 2PA, Vereinigtes Königreich"
Devil's Thumb Entertainment,39.9679716,-105.7831853,Devil's Thumb Ranch Resort & Spa,"3530 County Rd 83, Tabernash, CO 80478, Vereinigte Staaten"
UFO Interactive,23.790846,90.4085651,UFO INTERACTIVE LIMITED,"House- 111 Rd No 13, Dhaka 1212, Bangladesch"
BattleBorne,40.6015328,-75.46951949999999,Battle Borne,"36 S 6th St, Allentown, PA 18101, Vereinigte Staaten"
VCC Entertainment,51.621,7.18579,VCC Vestisches Cultur- und Congresszentrum Recklinghausen GmbH,"Otto-Burrmeister-Allee 1, 45657 Recklinghausen, Deutschland"
Asgard,50.92813779999999,6.9195984,KDStV Asgard (Düsseldorf) zu Köln,"Heinestraße 30-32, 50931 Köln, Deutschland"
Ignition Banbury,52.0802231,-1.1805187,Ignition Collective,"The Granary, Greatworth, Banbury OX17 2DH, Vereinigtes Königreich"
Yumedia,35.6762,139.6503,Yumedia,"""Headquarters: Zentrale: Tokio, Japan"""
"""eGames, Inc.""",51.6132089,7.522124400000001,EGames Lünen,"Bäckerstraße 17, 44532 Lünen, Deutschland"
Alpine Studios,47.4081114,10.2768009,Alpine Studios Oberstdorf,"Weststraße 7-9, 87561 Oberstdorf, Deutschland"
RedTribe Studios,-37.8136,144.9631,RedTribe Studios,"""Headquarters: Zentrale: Melbourne, Australien"""
"""Orbital Media, Inc.""",51.5132459,-0.1411087,Orbital Media,"3rd Floor, 207 Regent Street, London W1B 3HH, Vereinigtes Königreich"
Phenomedia,52.374954,5.766477,Hegdom Beurzen en Tentoonstellingen B.V. - PhenomediA,"Galvaniweg 7, 8071 SC Nunspeet, Niederlande"
Digitalmindsoft,48.4257577,9.9905248,Digitalmindsoft e.K.,"Hörvelsinger Weg 62/1, 89081 Ulm, Deutschland"
P2 Games,50.9460202,6.9387218,retrospiel,"Gladbacher Str. 33, 50672 Köln, Deutschland"
Frozen North Productions,53.7795114,-1.5647983,Production North,"169 Elland Rd, Beeston, Leeds LS11 8BY, Vereinigtes Königreich"
Single Trac,50.9130335,15.313532,Singletrack Zajęcznik,"Strażacka 26, 59-850 Świeradów-Zdrój, Polen"
Nude Maker,43.8099187,11.2357134,NUDE guitars,"Via delle Panche, 183n, 50141 Firenze FI, Italien"
Andamiro U.S.A. Corp.,32.8409747,-96.8981308,Andamiro USA,"2222 Century Cir, Irving, TX 75062, Vereinigte Staaten"
h.a.n.d. Inc.,43.0618,141.3545,h.a.n.d. Inc.,"""Headquarters: Zentrale: Sapporo, Japan"""
Paradigm Creators,53.6393655,-1.7826922,Paradigm Creative Ltd,"Colne Rd, Huddersfield HD1 3AG, Vereinigtes Königreich"
Zoonami Ltd.,49.2804408,-123.0735268,Tsunami Solutions Ltd,"1523 E Pender St, Vancouver, BC V5L 1V9, Kanada"
Solutions 2 Go,43.589,-79.6441,Solutions 2 Go,"""Headquarters: Zentrale: Mississauga, Ontario, Kanada"""
Teyon,50.0878823,19.952835,Teyon SA,"Opolska 110, 31-323 Kraków, Polen"
Cave Barn Studios,52.400048,4.8957111,The Cave Studios,"NDSM-Plein 88G, 1033 WB Amsterdam, Niederlande"
Creative Core,51.2405796,6.9776368,CreativeCore UG | Design- und Werbeagentur,"Mozartstraße 116, 40822 Mettmann, Deutschland"
Ninja Studio,35.6762,139.6503,Ninja Studio,"""Headquarters: Zentrale: Tokio, Japan"""
"""Vision Scape Interactive, Inc.""",52.5098171,13.424626,Interactive Scape GmbH,"Wilhelmine-Gemberg-Weg 6, 10179 Berlin, Deutschland"
Scholastic Inc.,38.5491932,-92.087251,Scholastic Inc,"6325 Stertzer Rd, Jefferson City, MO 65101, Vereinigte Staaten"
Cowboy Rodeo,30.744265,76.7887047,Cowboy Rodeo CAFE LOUNGE & BAR,"Market Building, 9-D, Sector 9, Chandigarh, 160009, Indien"
Red Wagon,51.7930362,6.1416319,Redwagon-Kleve,"Neue Werft 1, 47533 Kleve, Deutschland"
Codo Games,51.0515986,13.7348903,Côdô,"Kleine Brüdergasse 5, 01067 Dresden, Deutschland"
Raylight Studios,51.4519556,-0.3577586,LightRay Productions,"39a High Street Whitton, Twickenham TW2 7LB, Vereinigtes Königreich"
"""The Collective, Inc.""",51.061191,7.011003,the collective GmbH,"Werkstättenstraße 43, 51379 Leverkusen, Deutschland"
"""Creatures, Inc.""",51.565886,-0.304827,creatures inc ltd,"Unit 2.7, Wembley Commercial Centre, North Wembley, Wembley HA9 7UU, Vereinigtes Königreich"
EA,50.92687610000001,6.9661991,Electronic Arts GmbH,"Im Zollhafen 15-17, 50678 Köln, Deutschland"
Tivola,53.56457169999999,9.9435283,Tivola Games GmbH,"Oeverseestraße 10-12, 22769 Hamburg, Deutschland"
Tuning Electronic,50.8610433,6.9522737,AKB-Tuning.de,"Krauskaulerweg 1, 50997 Köln, Deutschland"
Studio Archcraft,50.934635,6.9343425,archicraft,"Brüsseler Str. 23, 50674 Köln, Deutschland"
AQUA STYLE,51.4197078,7.076786,Aqua Style Sanitär- und Heizungstechnik e.K.,"Klapperstraße 21, 45277 Essen, Deutschland"
Cranberry Production,51.23834919999999,6.7986242,Studio Cranberry,"Mülheimer Str. 7, 40239 Düsseldorf, Deutschland"
Just For Fun Studios,50.9637922,6.959015699999999,Just Fit 11 Light,"Niehler Str. 94, 50733 Köln, Deutschland"
Scarab,27.3930508,33.6479028,EP-10-GF Scarab,"Scarab Club, Hurghada 2, Red Sea Governorate 1982710, Ägypten"
Tate Interactive,51.50759530000001,-0.0993564,Tate Gallery of Modern Art,"Bankside, London SE1 9TG, Vereinigtes Königreich"
WhiteMoon Dreams,34.1463242,-118.1394354,WhiteMoon Dreams Inc,"525 E Colorado Blvd Suite 201, Pasadena, CA 91101, Vereinigte Staaten"
Anchor Entertainment,34.0764422,-118.3478861,Anchor Entertainment,"7257 Beverly Blvd, Los Angeles, CA 90036, Vereinigte Staaten"
Buka Entertainment,55.7558,37.6176,Buka Entertainment,"""Headquarters: Zentrale: Moskau, Russland"""
Playrix Entertainment,53.2689066,-6.1990568,Playrix Entertainment,"South County Business Park, 4th Floor, RED OAK NORTH, Carmanhall And Leopardstown, Dublin 18, D18 X5K7, Irland"
Blast Games,52.390176,4.853901599999999,Blast Galaxy,"Magneetstraat 5, 1014 CC Amsterdam, Niederlande"
TechnoBrain,-1.2936724,36.79939340000001,Techno Brain (Kenya) Ltd,"Hurlingham Court, Woodlands Rd, Nairobi, Kenia"
SmartDog,50.8955268,7.1766466,SMART-DOG Hundeschule Mila Peska,"Friedrich-Hölderlin-Str. 24, 51503 Rösrath, Deutschland"
Press Play,51.8227699,5.7602255,Press Play,"Bijsterhuizen 30-05, 6604 LP Wijchen, Niederlande"
"""TechnoSoft Co., Ltd.""",50.950961,6.9647514,Technosoft Deutschland GmbH,"Theodor-Heuss-Ring 23, 50668 Köln, Deutschland"
G Artist,35.6762,139.6503,G Artist,"""Headquarters: Zentrale: Tokio, Japan"""
Smart Dog,50.8955268,7.1766466,SMART-DOG Hundeschule Mila Peska,"Friedrich-Hölderlin-Str. 24, 51503 Rösrath, Deutschland"
Team Arcana,30.0908775,-94.1888201,"The Arcana Shafer Real Estate Group, RE/MAX One","8245 Gladys Ave, Beaumont, TX 77706, Vereinigte Staaten"
Angry Mob Games,46.7569852,23.5982539,Angry Mob Games,"Calea Turzii 111, Cluj-Napoca 400347, Rumänien"
Game Atelier,48.87278629999999,2.3741212,GAME ATELIER,"23 Rue du Buisson Saint-Louis, 75010 Paris, Frankreich"
7th Level,33.6247251,-111.9251413,7th Level Inc.,"15279 N Scottsdale Rd Suite B2-250, Scottsdale, AZ 85254, Vereinigte Staaten"
Matrix Games,47.17895439999999,-122.4844637,The Game Matrix,"8610 S Tacoma Way, Lakewood, WA 98499, Vereinigte Staaten"
Rayark Inc.,35.685574,139.6893626,㈱RayArc,"Japan, 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 3 Chome−8−3 新都心丸善ビル"
Iridon Interactive AB,51.00799,7.624009999999998,ir interactive,"Klosterstraße 1-3, 51645 Gummersbach, Deutschland"
Synthetic Dimensions,47.727338,13.0852488,Synthetic Dimension,"Urstein Süd 19/1 Wissenspark Urstein, 5412 Puch, Österreich"
C-Lab,35.6762,139.6503,C-Lab,"""Headquarters: Zentrale: Tokio, Japan"""
Fast Travel Games,59.3293,18.0686,Fast Travel Games,"""Headquarters: Zentrale: Stockholm, Schweden"""
EKO System,49.2658982,7.602494699999998,EKO-System Kossbiel GmbH,"Am Schloß 3, 66987 Thaleischweiler-Fröschen, Deutschland"
Golgoth Studio,45.29119840000001,4.1720903,STUDIO GOLGOTH-43,"20 Rue du Coutelier, 43120 Monistrol-sur-Loire, Frankreich"
System Prisma,51.4121475,7.1899522,PrismaIT - Prisma Event,"Zum Kraftwerk, 45527 Hattingen, Deutschland"
One Man Band,51.1852269,6.417684899999999,One-Man-Band Bernd Michael,"Kabelstraße 36, 41069 Mönchengladbach, Deutschland"
Big John Games,44.8676947,-93.3623509,Big John Games,"7483 Cahill Rd, Minneapolis, MN 55439, Vereinigte Staaten"
Yeti,50.94958889999999,6.9179064,YETI TEA | Köln-Ehrenfeld,"Venloer Str. 332, 50823 Köln, Deutschland"
Liquid Dragon Studios,38.0293,-78.4767,Liquid Dragon Studios,"""Headquarters: Zentrale: Charlottesville, Virginia, USA"""
Planning Office Wada,16.5043037,75.2917678,Town and Country Planning Office,"G73R+PPC, Desai Wada, Jamkhandi, Karnataka 587301, Indien"
Hookstone Productions,53.9772989,-1.5297445,BH Creative Productions,"Hookstone Ave, Harrogate HG2 8ER, Vereinigtes Königreich"
Frame Studios Interactive,50.96357,6.9550902,FRAME. TV- und Filmproduktion GmbH,"Nelkenstraße 15, 50733 Köln, Deutschland"
Rejet,48.279824,5.805926899999999,Le Rejet,"Le Rejet, 88170 Ollainville, Frankreich"
B-Alive,48.06251109999999,9.8389074,b-alive GmbH,"Panoramastraße 23, 88444 Ummendorf, Deutschland"
Velez & Dubail,48.8683043,2.3295828,Dubail,"21 Pl. Vendôme, 75001 Paris, Frankreich"
Ancient,35.6762,139.6503,Ancient,"""Headquarters: Zentrale: Tokio, Japan"""
Braingame,40.6328608,22.9450675,Brain Game,"Ag. Theodoras 12, Thessaloniki 546 23, Griechenland"
VSTEP,51.9092528,4.4221229,VSTEP - Simulation & Virtual Training,"Galileistraat 32D, 3029 AM Rotterdam, Niederlande"
Max Five,48.1811411,16.3309404,MAXFIVE GmbH,"Niederhofstraße 37, 1120 Wien, Österreich"
Flying Tiger Entertainment,33.8704,-117.9243,Flying Tiger Entertainment,"""Headquarters: Zentrale: Fullerton, Kalifornien, USA"""
"""Dreams, Inc.""",41.832715,-71.4115313,Dreams USA Inc,"2 Charles St #3b, Providence, RI 02904, Vereinigte Staaten"
Bright Future GmbH,50.9151774,6.9705534,Bright Future Studio GmbH,"Gustav-Heinemann-Ufer 56, 50968 Köln, Deutschland"
Hyper-Devbox,35.6762,139.6503,Hyper-Devbox,"""Headquarters: Zentrale: Tokio, Japan"""
Design Factory,35.6762,139.6503,Design Factory,"""Headquarters: Zentrale: Tokio, Japan"""
Comfort,35.6762,139.6503,Comfort,"""Headquarters: Zentrale: Tokio, Japan"""
Beyond Reality,51.2041854,6.7385942,beyond REALITY | Architekturvisualisierung,"Fährstraße 217, 40221 Düsseldorf, Deutschland"
"""extreme Co.,Ltd.""",13.8506253,100.5362014,"Electronics Extreme Co., Ltd.","VG2P+5GR, Chula Kasem Alley, Bang Khen, Mueang Nonthaburi District, Nonthaburi 11000, Thailand"
Little Worlds Studio,45.764,4.8357,Little Worlds Studio,"""Headquarters: Zentrale: Lyon, Frankreich"""
Pony Canyon,39.3871443,-117.8337284,Pony Canyon,"Pony Canyon, Nevada 89406, USA"
Vision Media Engineering,51.1662485,6.760411299999999,Vision Media Systems GmbH,"Jagenbergstraße 13B, 41468 Neuss, Deutschland"
Pure Entertainment,54.25775280000001,-0.8012962,Pure Entertainment Group,"Boundary Farm Office YO18 8PB, Vereinigtes Königreich"
Lion Game Lion,51.3195974,4.953000299999999,Lion Gaming Solutions,"Mermansstraat 53, 2300 Turnhout, Belgien"
Media Works,50.94706129999999,6.8975937,M.E. Works GmbH,"Maarweg 231/233, 50825 Köln, Deutschland"
Burst Studios,50.9256351,6.9376715,HOUSE OF BATES // POP-UP MUSEUM,"Luxemburger Str. 78, 50674 Köln, Deutschland"
The Gentlebros,1.3063434,103.8318606,The Gentlebros Pte. Ltd.,"1 Scotts Rd, #24-10 Shaw Centre, Singapur 228208"
Zuxxez,53.582832,9.9341083,Zuxe,"22525 Eimsbüttel, Deutschland"
TopWare Interactive,48.9942188,8.4829694,TopWare Interactive - AC Enterprises e.K.,"Rittnertstraße 36, 76227 Karlsruhe, Deutschland"
